Custid,Dayswus_mm,Freq_mm,Recency_mm,LTV_mm,value_labels,Dryred_dec,Sweetred_dec,Drywh_dec,Sweetwh_dec,Dessert_dec,Exotic_dec,labels,wine_labels,Freq,Recency,Monetary,Frequency_Rank,Recency_Rank,Monetary_Rank,RFM_Ave,wine_letters,merged_labels
1619,0.7857142857142857,0.3584905660377358,0.16029143897996356,0.23180291153415453,2,0.48,0.12,0.25,0.04,0.11,0.11,7,0,20.0,88.0,830.0,4,1,4,3.0,A,2A
10170,0.0485714285714286,0.32075471698113206,0.18032786885245902,0.2458006718924972,3,0.38,0.12,0.29,0.19,0.02,0.06,7,0,18.0,99.0,719.0,4,1,4,3.0,A,3A
10444,0.19857142857142862,0.32075471698113206,0.04371584699453552,0.29899216125419936,3,0.43,0.1,0.32,0.13,0.03,0.19,7,0,18.0,24.0,710.0,4,4,4,4.0,A,3A
2935,0.557142857142857,0.05660377358490566,0.17304189435336975,0.0940649496080627,1,0.38,0.13,0.07,0.22,0.2,0.3,7,0,4.0,95.0,34.0,1,1,1,1.0,A,1A
10974,0.6614285714285714,0.018867924528301886,0.11293260473588343,0.10246360582306831,1,0.46,0.1,0.24,0.1,0.09,0.34,12,1,2.0,62.0,35.0,1,2,1,1.3333333333333333,B,1B
8354,0.23428571428571432,0.3584905660377358,0.16029143897996356,0.31746920492721165,3,0.63,0.05,0.23,0.05,0.03,0.04,1,2,20.0,88.0,827.0,4,1,4,3.0,C,3C
7401,0.5842857142857144,0.33962264150943394,0.0273224043715847,0.2894736842105263,1,0.28,0.1,0.38,0.1,0.14,0.05,0,2,19.0,15.0,768.0,4,5,4,4.333333333333333,C,1C
10556,0.1557142857142857,0.24528301886792453,0.1384335154826958,0.1696528555431131,0,0.95,0.0,0.04,0.01,0.0,0.01,4,2,14.0,76.0,486.0,3,2,3,2.6666666666666665,C,0C
10100,0.18000000000000005,0.5094339622641509,0.025500910746812384,0.458006718924972,3,0.78,0.0,0.17,0.04,0.0,0.01,10,0,28.0,14.0,1348.0,5,5,5,5.0,A,3A
7723,0.26428571428571435,0.018867924528301886,0.16939890710382513,0.09742441209406495,0,0.49,0.03,0.36,0.07,0.05,0.14,13,1,2.0,93.0,27.0,1,1,1,1.0,B,0B
6547,0.6485714285714287,0.24528301886792453,0.08378870673952642,0.08286674132138858,1,0.47,0.03,0.32,0.13,0.05,0.12,7,0,14.0,46.0,490.0,3,3,3,3.0,A,1A
6480,0.8128571428571428,0.7547169811320754,0.03278688524590164,0.45464725643896975,2,0.21,0.09,0.49,0.11,0.1,0.02,6,0,41.0,18.0,2163.0,5,5,5,5.0,A,2A
10123,0.4900000000000001,0.7735849056603773,0.07285974499089254,0.7150055991041433,3,0.18,0.04,0.62,0.09,0.07,0.09,6,0,42.0,40.0,2228.0,5,4,5,4.666666666666667,A,3A
6019,0.14857142857142858,0.05660377358490566,0.16757741347905283,0.0923852183650616,0,0.25,0.15,0.14,0.16,0.3,0.8,18,1,4.0,92.0,33.0,1,1,1,1.0,B,0B
4961,0.33285714285714285,0.20754716981132076,0.17486338797814208,0.13325867861142218,0,0.51,0.03,0.38,0.04,0.04,0.14,13,1,12.0,96.0,390.0,3,1,3,2.3333333333333335,B,0B
8173,0.9885714285714285,0.49056603773584906,0.1493624772313297,0.27323628219484886,2,0.87,0.0,0.12,0.01,0.0,0.05,4,2,27.0,82.0,1284.0,4,1,5,3.3333333333333335,C,2C
5556,0.5499999999999999,0.6415094339622641,0.03460837887067395,0.5571108622620381,2,0.81,0.02,0.13,0.01,0.03,0.01,4,2,35.0,19.0,1789.0,5,5,5,5.0,C,2C
10197,0.40428571428571425,0.07547169811320754,0.17304189435336975,0.09630459126539753,0,0.78,0.02,0.17,0.02,0.02,0.09,10,0,5.0,95.0,118.0,2,1,2,1.6666666666666667,A,0A
2914,0.37,0.5849056603773585,0.08561020036429873,0.36114221724524076,3,0.39,0.05,0.26,0.11,0.19,0.05,7,0,32.0,47.0,1594.0,5,3,5,4.333333333333333,A,3A
9614,0.8057142857142857,0.1509433962264151,0.025500910746812384,0.1103023516237402,1,0.17,0.05,0.38,0.24,0.16,0.22,16,1,9.0,14.0,253.0,3,5,3,3.6666666666666665,B,1B
10848,0.5542857142857144,0.3962264150943396,0.09107468123861566,0.2642777155655095,3,0.21,0.23,0.19,0.09,0.28,0.04,14,1,22.0,50.0,950.0,4,3,4,3.6666666666666665,B,3B
1917,0.5399999999999999,0.2641509433962264,0.12750455373406194,0.18253079507278835,1,0.54,0.05,0.31,0.09,0.01,0.04,13,1,15.0,70.0,536.0,3,2,3,2.6666666666666665,B,1B
6006,0.4457142857142856,0.16981132075471697,0.10564663023679417,0.10750279955207168,1,0.64,0.07,0.29,0.0,0.0,0.23,17,1,10.0,58.0,295.0,3,3,3,3.0,B,1B
7095,0.9442857142857143,0.2830188679245283,0.13296903460837886,0.1433370660694289,1,0.76,0.01,0.21,0.01,0.02,0.04,10,0,16.0,73.0,603.0,3,2,3,2.6666666666666665,A,1A
9090,0.41000000000000003,0.7547169811320754,0.1092896174863388,0.4994400895856663,2,0.61,0.02,0.35,0.01,0.02,0.01,13,1,41.0,60.0,2170.0,5,3,5,4.333333333333333,B,2B
10312,0.2400000000000001,0.3773584905660377,0.1657559198542805,0.22732362821948487,3,0.59,0.09,0.22,0.03,0.07,0.03,1,2,21.0,91.0,891.0,4,1,4,3.0,C,3C
5953,0.9771428571428572,0.7735849056603773,0.10564663023679417,0.7883538633818589,2,0.4,0.02,0.48,0.03,0.07,0.06,8,0,42.0,58.0,2225.0,5,3,5,4.333333333333333,A,2A
5823,0.8957142857142858,0.07547169811320754,0.08196721311475409,0.09798432250839866,1,0.42,0.08,0.35,0.09,0.06,0.27,12,1,5.0,45.0,80.0,2,3,2,2.3333333333333335,B,1B
9755,0.6014285714285715,0.3773584905660377,0.08561020036429873,0.13101903695408734,1,0.43,0.04,0.45,0.05,0.03,0.05,8,0,21.0,47.0,885.0,4,3,4,3.6666666666666665,A,1A
8369,0.6671428571428571,0.5660377358490566,0.025500910746812384,0.43896976483762595,2,0.51,0.02,0.35,0.07,0.05,0.01,13,1,31.0,14.0,1536.0,5,5,5,5.0,B,2B
8529,0.22285714285714298,0.018867924528301886,0.14207650273224043,0.09686450167973125,0,0.66,0.02,0.27,0.02,0.03,0.05,1,2,2.0,78.0,41.0,1,2,1,1.3333333333333333,C,0C
3944,0.7814285714285715,0.2641509433962264,0.10746812386156648,0.16573348264277715,1,0.89,0.01,0.09,0.0,0.01,0.02,4,2,15.0,59.0,543.0,3,3,3,3.0,C,1C
7180,0.8257142857142857,0.11320754716981132,0.09289617486338798,0.09966405375139978,1,0.13,0.13,0.68,0.02,0.05,0.07,6,0,7.0,51.0,187.0,2,3,2,2.3333333333333335,A,1A
9840,0.9228571428571429,0.11320754716981132,0.09289617486338798,0.09182530795072788,1,0.64,0.02,0.31,0.01,0.02,0.03,1,2,7.0,51.0,181.0,2,3,2,2.3333333333333335,C,1C
6078,0.040000000000000036,0.3962264150943396,0.04918032786885246,0.2597984322508399,3,0.51,0.18,0.29,0.01,0.01,0.08,13,1,22.0,27.0,952.0,4,4,4,4.0,B,3B
10459,0.2699999999999999,0.6037735849056604,0.04007285974499089,0.3992161254199328,3,0.41,0.11,0.35,0.01,0.11,0.04,8,0,33.0,22.0,1667.0,5,4,5,4.666666666666667,A,3A
6708,0.2928571428571428,0.018867924528301886,0.05100182149362477,0.09742441209406495,0,0.53,0.01,0.27,0.13,0.07,0.31,17,1,2.0,28.0,41.0,1,4,1,2.0,B,0B
5265,0.45285714285714296,0.11320754716981132,0.08378870673952642,0.12989921612541994,0,0.93,0.0,0.06,0.0,0.01,0.11,4,2,7.0,46.0,184.0,2,3,2,2.3333333333333335,C,0C
5788,0.7571428571428572,0.1509433962264151,0.03642987249544627,0.14501679731243,1,0.74,0.01,0.2,0.03,0.03,0.37,3,2,9.0,20.0,255.0,3,5,3,3.6666666666666665,C,1C
9680,0.31285714285714283,0.2641509433962264,0.060109289617486336,0.23012318029115342,3,0.27,0.1,0.37,0.15,0.11,0.16,0,2,15.0,33.0,546.0,3,4,3,3.3333333333333335,C,3C
7640,0.6514285714285714,0.03773584905660378,0.056466302367941715,0.0940649496080627,1,0.5,0.07,0.29,0.06,0.08,0.09,13,1,3.0,31.0,50.0,1,4,1,2.0,B,1B
8948,0.14571428571428569,0.05660377358490566,0.00546448087431694,0.09182530795072788,0,0.75,0.01,0.23,0.0,0.01,0.19,10,0,4.0,3.0,50.0,1,5,1,2.3333333333333335,A,0A
9838,0.5557142857142857,0.4716981132075472,0.04918032786885246,0.25027995520716684,3,0.88,0.0,0.11,0.0,0.0,0.03,4,2,26.0,27.0,1213.0,4,4,4,4.0,C,3C
8065,0.2657142857142857,0.49056603773584906,0.10746812386156648,0.3678611422172452,3,0.38,0.02,0.53,0.04,0.03,0.02,8,0,27.0,59.0,1272.0,4,3,4,3.6666666666666665,A,3A
6939,0.037142857142857144,0.16981132075471697,0.052823315118397086,0.17245240761478164,0,0.46,0.13,0.21,0.14,0.06,0.07,7,0,10.0,29.0,301.0,3,4,3,3.3333333333333335,A,0A
10004,0.65,0.4339622641509434,0.15300546448087432,0.28275475923852184,2,0.31,0.25,0.26,0.13,0.05,0.05,0,2,24.0,84.0,1086.0,4,1,4,3.0,C,2C
7516,0.6814285714285714,0.018867924528301886,0.03642987249544627,0.1013437849944009,1,0.45,0.16,0.29,0.04,0.06,0.05,7,0,2.0,20.0,32.0,1,5,1,2.3333333333333335,A,1A
8629,0.36142857142857154,0.6792452830188679,0.17486338797814208,0.6080627099664053,3,0.55,0.03,0.38,0.01,0.03,0.02,13,1,37.0,96.0,1914.0,5,1,5,3.6666666666666665,B,3B
2538,0.65,0.4150943396226415,0.14025500910746813,0.23292273236282196,1,0.43,0.08,0.36,0.0,0.12,0.17,8,0,23.0,77.0,1024.0,4,2,4,3.3333333333333335,A,1A
1993,0.1557142857142857,0.018867924528301886,0.1493624772313297,0.09854423292273236,0,0.79,0.02,0.18,0.01,0.0,0.11,10,0,2.0,82.0,31.0,1,1,1,1.0,A,0A
9319,0.6585714285714287,0.03773584905660378,0.0273224043715847,0.09910414333706608,1,0.47,0.04,0.47,0.0,0.02,0.17,8,0,3.0,15.0,55.0,1,5,1,2.3333333333333335,A,1A
4444,0.9471428571428572,0.3773584905660377,0.15300546448087432,0.2513997760358343,2,0.41,0.02,0.27,0.09,0.21,0.26,12,1,21.0,84.0,896.0,4,1,4,3.0,B,2B
10398,0.6171428571428571,0.2641509433962264,0.15300546448087432,0.19036954087346025,1,0.54,0.06,0.26,0.1,0.04,0.33,17,1,15.0,84.0,537.0,3,1,3,2.3333333333333335,B,1B
2280,0.9228571428571429,0.5471698113207547,0.122040072859745,0.5055991041433371,2,0.59,0.05,0.22,0.04,0.1,0.11,1,2,30.0,67.0,1469.0,5,2,5,4.0,C,2C
2324,0.5328571428571428,0.16981132075471697,0.04918032786885246,0.1511758118701008,1,0.39,0.08,0.45,0.0,0.08,0.01,8,0,10.0,27.0,295.0,3,4,3,3.3333333333333335,A,1A
1471,0.39,0.7358490566037735,0.052823315118397086,0.6282194848824187,2,0.64,0.03,0.29,0.0,0.03,0.05,1,2,40.0,29.0,2102.0,5,4,5,4.666666666666667,C,2C
8916,0.24285714285714277,0.33962264150943394,0.16029143897996356,0.2967525195968645,3,0.23,0.09,0.54,0.06,0.07,0.06,6,0,19.0,88.0,764.0,4,1,4,3.0,A,3A
4307,0.5157142857142857,0.09433962264150944,0.13479052823315119,0.0929451287793953,1,0.57,0.07,0.23,0.06,0.07,0.19,17,1,6.0,74.0,149.0,2,2,2,2.0,B,1B
9458,0.66,0.03773584905660378,0.11839708561020036,0.09686450167973125,1,0.21,0.34,0.11,0.21,0.13,0.61,5,2,3.0,65.0,34.0,1,2,1,1.3333333333333333,C,1C
8007,0.42428571428571427,0.5849056603773585,0.058287795992714025,0.4227323628219485,3,0.37,0.17,0.37,0.09,0.0,0.03,8,0,32.0,32.0,1599.0,5,4,5,4.666666666666667,A,3A
4673,0.23571428571428565,0.33962264150943394,0.023679417122040074,0.16573348264277715,3,0.17,0.17,0.34,0.17,0.16,0.11,0,2,19.0,13.0,762.0,4,5,4,4.333333333333333,C,3C
5948,0.07571428571428573,0.1320754716981132,0.06739526411657559,0.09798432250839866,0,0.55,0.01,0.33,0.09,0.03,0.42,2,2,8.0,37.0,218.0,2,4,2,2.6666666666666665,C,0C
8350,0.6385714285714287,0.5471698113207547,0.16393442622950818,0.23852183650615902,2,0.58,0.04,0.33,0.03,0.02,0.05,13,1,30.0,90.0,1476.0,5,1,5,3.6666666666666665,B,2B
7656,0.702857142857143,0.4150943396226415,0.03642987249544627,0.23348264277715566,2,0.91,0.0,0.08,0.01,0.0,0.05,4,2,23.0,20.0,1018.0,4,5,4,4.333333333333333,C,2C
3654,0.49571428571428566,0.24528301886792453,0.014571948998178506,0.1780515117581187,1,0.57,0.17,0.18,0.05,0.03,0.07,1,2,14.0,8.0,491.0,3,5,3,3.6666666666666665,C,1C
3823,0.692857142857143,0.16981132075471697,0.13114754098360656,0.13157894736842105,1,0.59,0.02,0.37,0.01,0.01,0.23,17,1,10.0,72.0,306.0,3,2,3,2.6666666666666665,B,1B
9510,0.004285714285714337,0.05660377358490566,0.007285974499089253,0.10638297872340426,0,0.5,0.02,0.36,0.03,0.09,0.11,13,1,4.0,4.0,92.0,1,5,2,2.6666666666666665,B,0B
8488,0.4,0.32075471698113206,0.11839708561020036,0.17469204927211646,3,0.47,0.11,0.2,0.07,0.15,0.11,7,0,18.0,65.0,706.0,4,2,4,3.3333333333333335,A,3A
4375,0.12142857142857144,0.20754716981132076,0.15664845173041894,0.14557670772676373,0,0.94,0.0,0.05,0.01,0.0,0.03,4,2,12.0,86.0,387.0,3,1,3,2.3333333333333335,C,0C
6483,0.15142857142857147,0.2830188679245283,0.14389799635701275,0.18812989921612544,0,0.26,0.05,0.19,0.32,0.17,0.06,16,1,16.0,79.0,587.0,3,2,3,2.6666666666666665,B,0B
9011,0.4971428571428572,0.018867924528301886,0.01092896174863388,0.09574468085106383,1,0.56,0.02,0.37,0.02,0.02,0.1,13,1,2.0,6.0,29.0,1,5,1,2.3333333333333335,B,1B
10027,0.2757142857142857,0.03773584905660378,0.122040072859745,0.10022396416573348,0,0.08,0.05,0.35,0.08,0.43,0.76,18,1,3.0,67.0,26.0,1,2,1,1.3333333333333333,B,0B
4289,0.6057142857142858,0.7735849056603773,0.12932604735883424,0.5571108622620381,2,0.44,0.02,0.42,0.01,0.11,0.01,8,0,42.0,71.0,2227.0,5,2,5,4.0,A,2A
10172,0.2114285714285714,0.49056603773584906,0.11657559198542805,0.3734602463605823,3,0.4,0.1,0.21,0.17,0.13,0.05,7,0,27.0,64.0,1284.0,4,2,5,3.6666666666666665,A,3A
1310,0.9385714285714285,0.1509433962264151,0.06739526411657559,0.11646136618141098,1,0.53,0.04,0.37,0.02,0.04,0.07,13,1,9.0,37.0,263.0,3,4,3,3.3333333333333335,B,1B
9564,0.7671428571428572,0.16981132075471697,0.18214936247723132,0.06326987681970885,1,0.71,0.02,0.22,0.02,0.02,0.44,3,2,10.0,100.0,306.0,3,1,3,2.3333333333333335,C,1C
9366,0.9371428571428572,0.1320754716981132,0.1111111111111111,0.11702127659574468,1,0.21,0.24,0.36,0.0,0.19,0.09,0,2,8.0,61.0,222.0,2,2,2,2.0,C,1C
3359,0.9185714285714285,0.09433962264150944,0.1111111111111111,0.10246360582306831,1,0.28,0.23,0.38,0.08,0.03,0.13,0,2,6.0,61.0,154.0,2,2,2,2.0,C,1C
5051,0.3642857142857142,0.05660377358490566,0.18214936247723132,0.09574468085106383,0,0.65,0.05,0.28,0.0,0.02,0.3,17,1,4.0,100.0,43.0,1,1,1,1.0,B,0B
4530,0.5185714285714286,0.33962264150943394,0.04189435336976321,0.3079507278835386,3,0.43,0.06,0.47,0.04,0.0,0.07,8,0,19.0,23.0,765.0,4,4,4,4.0,A,3A
4172,0.89,0.5660377358490566,0.1785063752276867,0.513437849944009,2,0.6,0.09,0.11,0.18,0.03,0.02,1,2,31.0,98.0,1534.0,5,1,5,3.6666666666666665,C,2C
2129,0.9042857142857142,0.24528301886792453,0.1785063752276867,0.11982082866741321,1,0.94,0.0,0.05,0.01,0.0,0.01,4,2,14.0,98.0,489.0,3,1,3,2.3333333333333335,C,1C
7411,0.24857142857142855,0.09433962264150944,0.1657559198542805,0.09742441209406495,0,0.9,0.01,0.08,0.01,0.0,0.18,4,2,6.0,91.0,152.0,2,1,2,1.6666666666666667,C,0C
3020,0.8957142857142858,0.018867924528301886,0.1092896174863388,0.09798432250839866,1,0.09,0.14,0.44,0.17,0.16,0.69,15,1,2.0,60.0,20.0,1,3,1,1.6666666666666667,B,1B
9387,0.9557142857142856,0.5283018867924528,0.14025500910746813,0.40817469204927215,2,0.46,0.02,0.25,0.24,0.03,0.21,7,0,29.0,77.0,1414.0,5,2,5,4.0,A,2A
9183,0.9271428571428572,0.09433962264150944,0.09836065573770492,0.07950727883538634,1,0.78,0.01,0.18,0.01,0.02,0.08,10,0,6.0,54.0,151.0,2,3,2,2.3333333333333335,A,1A
2190,0.43285714285714294,0.03773584905660378,0.07832422586520947,0.08902575587905935,0,0.27,0.06,0.5,0.11,0.07,0.42,9,0,3.0,43.0,43.0,1,3,1,1.6666666666666667,A,0A
10085,0.2785714285714286,0.5471698113207547,0.15482695810564662,0.38745800671892494,3,0.21,0.01,0.5,0.15,0.14,0.08,6,0,30.0,85.0,1472.0,5,1,5,3.6666666666666665,A,3A
9179,0.5299999999999999,0.4716981132075472,0.10200364298724954,0.36170212765957444,3,0.42,0.05,0.43,0.06,0.04,0.05,8,0,26.0,56.0,1215.0,4,3,4,3.6666666666666665,A,3A
1670,0.08714285714285719,0.09433962264150944,0.10382513661202186,0.07726763717805152,0,0.52,0.06,0.3,0.05,0.07,0.17,17,1,6.0,57.0,149.0,2,3,2,2.3333333333333335,B,0B
10101,0.45000000000000007,0.03773584905660378,0.023679417122040074,0.10246360582306831,0,0.24,0.05,0.4,0.17,0.14,0.12,0,2,3.0,13.0,55.0,1,5,1,2.3333333333333335,C,0C
8867,0.952857142857143,0.33962264150943394,0.17304189435336975,0.1931690929451288,1,0.82,0.0,0.15,0.01,0.01,0.04,4,2,19.0,95.0,770.0,4,1,4,3.0,C,1C
10383,0.9357142857142858,0.7924528301886792,0.052823315118397086,0.5923852183650616,2,0.68,0.01,0.29,0.01,0.01,0.03,1,2,43.0,29.0,2288.0,5,4,5,4.666666666666667,C,2C
2003,0.1071428571428572,0.07547169811320754,0.03642987249544627,0.11534154535274356,0,0.83,0.03,0.12,0.01,0.01,0.39,3,2,5.0,20.0,117.0,2,5,2,3.0,C,0C
4315,0.48857142857142855,0.49056603773584906,0.08378870673952642,0.3269876819708847,3,0.69,0.04,0.15,0.04,0.08,0.04,10,0,27.0,46.0,1270.0,4,3,4,3.6666666666666665,A,3A
7220,0.35142857142857153,0.1509433962264151,0.12021857923497267,0.12094064949608063,0,0.83,0.01,0.12,0.02,0.03,0.04,4,2,9.0,66.0,255.0,3,2,3,2.6666666666666665,C,0C
1594,0.20571428571428574,0.3962264150943396,0.14207650273224043,0.26035834266517355,3,0.78,0.03,0.16,0.0,0.03,0.02,10,0,22.0,78.0,958.0,4,2,4,3.3333333333333335,A,3A
3500,0.6171428571428571,0.07547169811320754,0.12750455373406194,0.09014557670772677,1,0.38,0.12,0.38,0.0,0.12,0.18,8,0,5.0,70.0,120.0,2,2,2,2.0,A,1A
3429,0.8557142857142858,0.4339622641509434,0.08196721311475409,0.33594624860022393,2,0.7,0.07,0.16,0.07,0.0,0.04,10,0,24.0,45.0,1084.0,4,3,4,3.6666666666666665,A,2A
8618,0.1885714285714286,0.07547169811320754,0.13114754098360656,0.09462486002239642,0,0.77,0.01,0.18,0.0,0.04,0.21,3,2,5.0,72.0,122.0,2,2,2,2.0,C,0C
6175,0.3771428571428571,0.5471698113207547,0.08925318761384335,0.3784994400895857,3,0.47,0.08,0.34,0.04,0.07,0.06,13,1,30.0,49.0,1470.0,5,3,5,4.333333333333333,B,3B
2663,0.8685714285714287,0.6037735849056604,0.12750455373406194,0.37122060470324747,2,0.75,0.02,0.2,0.01,0.02,0.01,10,0,33.0,70.0,1660.0,5,2,5,4.0,A,2A
1464,0.5314285714285715,0.3584905660377358,0.10200364298724954,0.2043673012318029,3,0.68,0.03,0.23,0.03,0.02,0.1,1,2,20.0,56.0,830.0,4,3,4,3.6666666666666665,C,3C
8219,0.7428571428571428,0.018867924528301886,0.11839708561020036,0.09798432250839866,1,0.15,0.1,0.26,0.18,0.31,0.15,11,0,2.0,65.0,36.0,1,2,1,1.3333333333333333,A,1A
8016,0.7142857142857143,0.2830188679245283,0.1657559198542805,0.1797312430011198,1,0.74,0.02,0.19,0.0,0.05,0.17,10,0,16.0,91.0,591.0,3,1,3,2.3333333333333335,A,1A
8955,0.13857142857142857,0.07547169811320754,0.07832422586520947,0.1097424412094065,0,0.7,0.01,0.26,0.01,0.01,0.05,1,2,5.0,43.0,122.0,2,3,2,2.3333333333333335,C,0C
2413,0.2114285714285714,0.018867924528301886,0.12386156648451731,0.10022396416573348,0,0.48,0.06,0.23,0.08,0.15,0.48,2,2,2.0,68.0,42.0,1,2,1,1.3333333333333333,C,0C
2035,0.4642857142857143,0.018867924528301886,0.04007285974499089,0.1013437849944009,0,0.68,0.02,0.24,0.02,0.04,0.36,17,1,2.0,22.0,42.0,1,4,1,2.0,B,0B
1501,0.5814285714285715,0.4150943396226415,0.16029143897996356,0.29115341545352746,3,0.59,0.06,0.18,0.05,0.11,0.05,1,2,23.0,88.0,1020.0,4,1,4,3.0,C,3C
4975,0.8457142857142858,0.018867924528301886,0.0965391621129326,0.093505039193729,1,0.6,0.02,0.31,0.05,0.02,0.05,1,2,2.0,53.0,41.0,1,3,1,1.6666666666666667,C,1C
2915,0.7971428571428573,0.22641509433962265,0.04007285974499089,0.20716685330347145,1,0.63,0.07,0.22,0.07,0.01,0.09,1,2,13.0,22.0,433.0,3,4,3,3.3333333333333335,C,1C
8880,0.09999999999999998,0.6037735849056604,0.01092896174863388,0.4552071668533034,3,0.6,0.03,0.32,0.03,0.01,0.02,13,1,33.0,6.0,1664.0,5,5,5,5.0,B,3B
4819,0.6971428571428572,0.1509433962264151,0.11657559198542805,0.1007838745800672,1,0.41,0.08,0.37,0.07,0.07,0.31,12,1,9.0,64.0,255.0,3,2,3,2.6666666666666665,B,1B
3374,0.3314285714285715,0.05660377358490566,0.12932604735883424,0.09966405375139978,0,0.3,0.12,0.44,0.02,0.12,0.14,0,2,4.0,71.0,55.0,1,2,1,1.3333333333333333,C,0C
3176,0.6885714285714285,0.5471698113207547,0.04553734061930783,0.5806270996640538,2,0.5,0.07,0.34,0.07,0.01,0.08,13,1,30.0,25.0,1478.0,5,4,5,4.666666666666667,B,2B
7796,0.35,0.018867924528301886,0.0947176684881603,0.09742441209406495,0,0.19,0.2,0.44,0.05,0.12,0.64,15,1,2.0,52.0,18.0,1,3,1,1.6666666666666667,B,0B
7821,0.9357142857142858,0.6415094339622641,0.10200364298724954,0.4876819708846585,2,0.64,0.04,0.25,0.03,0.04,0.14,1,2,35.0,56.0,1796.0,5,3,5,4.333333333333333,C,2C
8715,0.9314285714285714,0.05660377358490566,0.15846994535519127,0.09070548712206047,1,0.45,0.05,0.33,0.08,0.09,0.2,7,0,4.0,87.0,70.0,1,1,2,1.3333333333333333,A,1A
9252,0.11428571428571432,0.03773584905660378,0.05100182149362477,0.09574468085106383,0,0.48,0.04,0.2,0.13,0.15,0.29,12,1,3.0,28.0,25.0,1,4,1,2.0,B,0B
9739,0.2899999999999999,0.18867924528301885,0.0018214936247723133,0.16517357222844345,0,0.75,0.02,0.12,0.1,0.02,0.34,3,2,11.0,1.0,343.0,3,5,3,3.6666666666666665,C,0C
1733,0.07000000000000006,0.05660377358490566,0.03278688524590164,0.11758118701007839,0,0.89,0.0,0.1,0.01,0.0,0.11,4,2,4.0,18.0,93.0,1,5,2,2.6666666666666665,C,0C
4393,0.61,0.03773584905660378,0.10018214936247723,0.09518477043673013,1,0.77,0.03,0.17,0.01,0.03,0.08,10,0,3.0,55.0,50.0,1,3,1,1.6666666666666667,A,1A
5224,0.8685714285714287,0.3773584905660377,0.014571948998178506,0.24804031354983203,2,0.47,0.04,0.36,0.03,0.11,0.28,12,1,21.0,8.0,892.0,4,5,4,4.333333333333333,B,2B
2997,0.5328571428571428,0.20754716981132076,0.01639344262295082,0.1690929451287794,1,0.68,0.04,0.19,0.04,0.05,0.18,17,1,12.0,9.0,396.0,3,5,3,3.6666666666666665,B,1B
9503,0.84,0.018867924528301886,0.058287795992714025,0.09966405375139978,1,0.38,0.1,0.41,0.01,0.1,0.14,8,0,2.0,32.0,41.0,1,4,1,2.0,A,1A
5304,0.4900000000000001,0.7547169811320754,0.08196721311475409,0.6131019036954087,3,0.42,0.03,0.4,0.08,0.07,0.12,8,0,41.0,45.0,2164.0,5,3,5,4.333333333333333,A,3A
5441,0.8085714285714286,0.1320754716981132,0.018214936247723135,0.09910414333706608,1,0.92,0.0,0.08,0.0,0.0,0.16,4,2,8.0,10.0,216.0,2,5,2,3.0,C,1C
1777,0.1557142857142857,0.18867924528301885,0.06557377049180328,0.12430011198208286,0,0.81,0.01,0.17,0.01,0.01,0.03,10,0,11.0,36.0,347.0,3,4,3,3.3333333333333335,A,0A
5850,0.5171428571428572,0.660377358490566,0.122040072859745,0.42889137737961924,2,0.48,0.03,0.37,0.07,0.05,0.07,13,1,36.0,67.0,1854.0,5,2,5,4.0,B,2B
6908,0.35285714285714287,0.22641509433962265,0.15482695810564662,0.16237402015677493,0,0.68,0.04,0.24,0.03,0.01,0.27,17,1,13.0,85.0,443.0,3,1,3,2.3333333333333335,B,0B
10263,0.66,0.1509433962264151,0.018214936247723135,0.08790593505039195,1,0.59,0.03,0.35,0.0,0.03,0.11,13,1,9.0,10.0,257.0,3,5,3,3.6666666666666665,B,1B
1726,0.4028571428571429,0.05660377358490566,0.07650273224043716,0.09574468085106383,0,0.48,0.01,0.4,0.05,0.06,0.05,13,1,4.0,42.0,36.0,1,3,1,1.6666666666666667,B,0B
9733,0.02571428571428569,0.05660377358490566,0.16757741347905283,0.10302351623740202,0,0.86,0.01,0.1,0.02,0.02,0.24,3,2,4.0,92.0,47.0,1,1,1,1.0,C,0C
7693,0.38,0.5849056603773585,0.1366120218579235,0.4428891377379619,3,0.17,0.13,0.49,0.08,0.12,0.01,6,0,32.0,75.0,1599.0,5,2,5,4.0,A,3A
8374,0.24428571428571433,0.20754716981132076,0.08925318761384335,0.15677491601343785,0,0.47,0.13,0.28,0.1,0.01,0.08,7,0,12.0,49.0,391.0,3,3,3,3.0,A,0A
4079,0.5599999999999999,0.5471698113207547,0.009107468123861567,0.3516237402015677,2,0.68,0.08,0.15,0.09,0.0,0.12,10,0,30.0,5.0,1474.0,5,5,5,5.0,A,2A
5530,0.962857142857143,0.05660377358490566,0.13114754098360656,0.09518477043673013,1,0.34,0.04,0.24,0.32,0.06,0.47,5,2,4.0,72.0,36.0,1,2,1,1.3333333333333333,C,1C
4433,0.6985714285714285,0.18867924528301885,0.03825136612021858,0.15005599104143336,1,0.44,0.12,0.26,0.08,0.1,0.07,7,0,11.0,21.0,351.0,3,4,3,3.3333333333333335,A,1A
1435,0.4571428571428572,0.09433962264150944,0.08196721311475409,0.11982082866741321,0,0.52,0.15,0.23,0.04,0.06,0.09,7,0,6.0,45.0,147.0,2,3,2,2.3333333333333335,A,0A
